0007116454,"The New Drawing on the Right Side of the Brain","'Not only a book about drawing, it is a book about living. This brilliant approach to the teaching of drawing...should not be dismissed as a mere text. It emancipates.' Los Angeles Times",12.81,"http://ecx.images-amazon.com/images/I/5114QGDGH7L.jpg","[1585421952,1585429228,1585422193,1600614582,0285636642,0395530075,0874776619,1581807899,1585429201]",,,"[1585429201,0874774241,1585429228,0891343377]",,"{Books}",902,4204.03,4.66
0007117868,"The Real Witches' Kitchen: Spells, Recipes, Oils, Lotions and Potions from the Witches' Hearth","'",9.6,"http://ecx.images-amazon.com/images/I/51Gwyl92o5L.jpg","[0738721247,0007105150,0738715115,0738713740,0738719854,0007189516,B0042P59IW,1567187072,0738714291,0875421288,0892819804,0875421202,073872159X,0875421245,0738702870,0738738026,0875420508,0875421229,0738703184,B00GCILD64,0919345921,0738715824,0738702269,0738721581,0738703192,0738721530,0875421849,0007163223,0738727512,1849340706,B000L9CU9Y,0875421296,0738721522,1564147908,0738730785,0738732532,0875421180,0738715182,0738728004,1463517327,0738714542,140273008X,0875421857,0875425011,0738736961,0738715158,0875420486,0738721689,0738714860,0738708372,0738733342,087542791X,0738726184,0738736554,0875421261,0738706256,1582972443,0875421318,0738702226,0738731943,0875421210,068486004X,1567181678,0738714232,B0024FRQ56,1580626955,1402781067,1578634911,1592575331,0738715212,1564148726,0875420915,0738730300,0738719706,1598692291,1578634520,1561709069,B004LXRYTM,B002RSXMTE,1567186483,B005L3QH94]",,,"[0875421180,1567187072,0875421229,0892819804]",,"{Books}",131,631.87,4.82
0007107951,"Myth and Magic: The Art of John Howe","Artists the world over have endeavored to capture the essence of J.R.R. Tolkien&#8217;s Middle&#8211;earth: the passion and heroism of the characters, the heart&#8211;stopping drama of the action, the mythic grandeur of Middle&#8211;earth itself. Few have succeeded. Pre&#8211;eminent among those who have is John Howe. Now, inMyth and Magic,which features 250 of his paintings and sketches, we are offered a splendid gallery of his work, including all the Tolkien pieces as well as a selection of his other fantasy paintings. From the beloved picture of &#8220;Smaug&#8221; that adornsThe Hobbitto the spectacular images that appear on best&#8211;selling novels, this collection will delight both Tolkien fans and all who have been captivated by one of the finest fantasy artists in the world.",22.79,"http://ecx.images-amazon.com/images/I/51v%2BuHKHLrL.jpg","[0618640142,1567312489,1600611397,1600610102,1600617735,0553050664,0061055328,0618126996,0062200909,0618212906,0618510834,1440325243,061839110X,0753461072,0062265687,0618331301,0764145355,0062265695,0062326090,0618391118,0544174224,0618430296,144031067X,B00FFT1BJ0,0547928254,0486446859,0062265709,0740785508,0763636479,1608870278,1781168423,0261103075,0618517650,B000MUJCDY,1781168954,0062323350,0618894640,0547154119,054789855X,1599290472,0753458470,0618154043,0810995867,0517120771,0486452298,0618258000,1845769287,0618134700,1926778898,0618391002,1600613152,1606903497,B004FKW2HA,0618056998,1608873196,0618257594,1606600222,1250023556,B008ASJ5G4,1933492953,0764143867,B0000DZEA1,1595825045,0823016366,B00005QZWI,193386530X,1887424571]",,,"[0618640142,0618126996,1600611397,1567312489]",,"{Books}",652,2616.44,4.01
0007116195,"Eat to Beat Arthritis: Over 60 Recipes and a Self-Treatment Plan to Transform Your Life","- Margueritte Patten OBE, is the nation's favourite older cook. She's the Vera Lynn of the kitchen - full of energy, charm, with and warmth. - Margueritte is currently enjoying renewed exposure with Grub Street's Margueritte Patten's Century of British Cooking, and Hamlyn/Octopus's cult cookbook, Spam. - Jeannette Ewin Ph.D is an excellent author and nutritionist , with a Harvard Medical School background. She has recently completed an extremely well reviewed biography of the nutrition scientist, Sinclair, for OUP",495.88,"http://ecx.images-amazon.com/images/I/515ERWQ6J6L.jpg",,,,,,"{Books}",201,948.48,4.72
0007108885,"Measuring America","Andro Linklater has been a writer for twenty years. He is the author of The Black Watch (with his father, Eric Linklater); Charlotte Despard: A Life; Compton Mackenzie: A Life (winner of the Scottish Arts Council Biography of the Year Award); Wild People: Travels with Borneo's Head Hunters; and The Code of Love (Weidenfeld 2000).",23.95,"http://ecx.images-amazon.com/images/I/51MAH2AJJ6L.jpg",,,,"[0452284597]",,"{Books}",135,615.45,4.56
0007115024,"Fibromyalgia and Muscle Pain: Your Self-Treatment Guide (Thorsons Health Series)","Leon Chaitow is a registered osteopath and naturopath, and a senior lecturer in Complementary Health studies at University of Westminster, London. He has lectured widely around the world and taught at chiropractic colleges throughout the USA.           He is the bestselling author of a wide range of health guides including Candida Albicans: Could Yeast Be Your Problem and one of Thorsons most longstanding and successful authors.",653.81,"http://ecx.images-amazon.com/images/I/51SXXYEBR3L.jpg",,"[0443072191]",,"[0443072191]",,"{Books}",455,2079.84,4.57
0007115466,"Just Joey: The Joey Dunlop Story","'A moving tribute to a legend who lived for speed.' Sunday Express--This text refers to thePaperbackedition.",9.09,"http://ecx.images-amazon.com/images/I/41PCD8GBNWL.jpg",,,,"[B0000640TM]",,"{Books}",393,1706.54,4.34
0007116233,"Prayer and the Art of Volkswagen Maintenance","Miller is a young man with only a few years' professional experience in ministry, but his youth is a key feature in this book of travel memoirs. A record of a classic road trip, Miller's tale is full of serendipitous adventures and thoughtful Christian reflection, offering an unusual mix of travel mishaps in a broken-down (and often breaking down) VW van; youthful, somewhat macho bantering between friends; and the sort of deep-thought wanderings into meaning and significance that are the meat of college-age existence. The book's strongest point is the way in which it conveys the character of Miller and his companion--two young \"Republican hippies.\" As we travel along with them, they can be fun, profound, annoying, hilarious and, at unguarded moments, surprisingly tender. Their insights are sometimes deep, sometimes naive, sometimes simple and sometimes just goofy. Their religious insights are similarly mixed in depth, but the two are remarkable and winsome in their aim at complete honesty. The narrator often allows himself to be portrayed in an unflattering light to faithfully recapture the experience. This book is an appealing Sunday afternoon read, a reminder that life is meant to be experienced and not just gotten through. (Feb.)Copyright 2000 Reed Business Information, Inc.--This text refers to an out of print or unavailable edition of this title.",14.67,"http://ecx.images-amazon.com/images/I/41111K362NL.jpg","[1400202752,0785209824,1400202981,1576837319,0785263705,0615653715,1439190534,1400203759,0785213066,1590525019,0385496095,0802407293,B0048ELDFK,0781407257,B0085A9IJ6,1418510955,0837616352,1404105158,1401301304,0781408237]",,,"[0785263705,0785209824,1400202981,1400202752]",,"{Books}",594,2853.61,4.8
0007117930,"Out of the Silent Planet / Perelandra (Voyager Classics)","'Thrilling.' Sir Hugh Walpole  'This book has real splendour, compelling moments and a flowing narrative.' New York Times  'Remarkable ... a rare power of inventive imagination.' Times Literary Supplement",9.53,"http://ecx.images-amazon.com/images/I/31687GC47YL.jpg",,,,"[0743234901,0743234928,074323491X]",,"{Books}",604,2810.62,4.65
0007106246,"Fix-it Duck (Duck in the Truck)","The trouble begins with a leaky roof in the sequel to Duck in a Truck, Fix-It Duck by Jez Alborough, and follows the, er, handy quacker on a series of missteps.Copyright 2002 Cahners Business Information, Inc.--This text refers to theHardcoveredition.",6.29,"http://ecx.images-amazon.com/images/I/61C00K0FXPL.jpg","[073581905X,0142401390,0531071022,0823427536,0007302622,0736834060,0789457075,0805079858,0007302908,0399234128,075345789X,0152026312,1564022803,0805068406,1933605898,0763614149,0823415619,0064438724,0763645109,014240456X,0060521236,068986616X,0933849192,1610670809,0007273274,0545088437,0531300013,0439662605,1929132964,1404819789,1846167590,0689850417,0140562257,1416902724,1929132727,0140547525,0786802138,0517885573,0007156804,0399237178,0060002247,0689876459,0753459434,0328191647,0753456168,0328243566,1590190475,0735817820,0007243561,1438001819,0670889474,1894323025]",,,"[0060286857,0763615765,1564022803,039586786X]",,"{Books}",944,3472.54,3.68
0007115768,"The Summer House, Later","'A daringly lyrical collection.' Oprah Magazine 'An elegant and perceptive reading on the emptiness that fills our lives. Its author is a master storyteller.' Independent 'A collection of striking distinction and poise. Some of the stories touch on brilliance. She can rival the best contemporary exponents of short fiction. Exceptional.' Sunday Business Post 'Tales of impressive quality and formidable originality.' Sunday Times 'Cool...told without sentimentality, drawing power from the precision of the language and from a laconic style that narrates but refuses to explain...a world of contingent events and casual relationships where happiness is experienced as memory or aspiration but never as present reality.' Peter Graves, TLS",310.68,"http://ecx.images-amazon.com/images/I/41VTPDSTWSL.jpg","[0226739414]",,,,,"{Books}",930,4409.16,4.74
0007116772,"Beyond Words: Dzogchen Made Simple","The authors, Julia Lawless and Judith Allan, have been teaching Dzogchen for twenty years.   There is a foreword by Namkhai Norbu Rinpoche, who travels and teaches in the US four months of the year.",19.9,"http://ecx.images-amazon.com/images/I/4179MXN9AAL.jpg",,"[8878341282,086171640X,8878341290,9627341584,1559392436,0861716809,1570629447,0983407401,9627341819,1570628297,1590309294,1886449104,8878341231,1559391200,1559390573]",,,,"{Books}",684,2687.33,3.93
0007107919,"Christ on Trial: How the Gospel Unsettles Our Judgement","A POWERFUL AND MOVING MESSAGE 31687 The trial, conviction and death of an innocent man 2000 years ago has particular resonance today. Atrocities from around the world shake us every week. And we ourselves also experience trials and challenges in our own lives.Bringing the gospel accounts vividly to life, Rowan Williams looks at how the trial of Christ profoundly challenges both what we believe and how we live. Drawing not only from the Bible, but also from contemporary fiction, film and theatre, he explores the ways society continues to put Christ on trial today. In fact, all Christians stand with him before a watching world.How we respond to this challenge is the focus of Christ on Trial. It increases our confidence in the faith we have received, and invites us to discover &#x91;what we are and what we might be in God&#x92;s sight&#x92;.",8.99,"http://ecx.images-amazon.com/images/I/417R0lYrjFL.jpg",,,,,,"{Books}",498,2079.66,4.18
0007113978,"Head Strong: 10 Ways to Make the Most of Your Body and Mind","'Tony Buzan will do for the brain what Stephen Hawking did for the Universe'  The Times  'If you put Buzan's theories to the test, you could find yourself memorising pages from a phone book, or becoming the brainiest person in the world' Personal Computer World Magazine  'Tony didn't invent the brain - he did invent the instructions!' John Husbands, MD, Institute of Management",10.66,"http://ecx.images-amazon.com/images/I/51S7NQNKP7L.jpg","[0671495194,0722540507,0452266068,0452266033,0722540469,0722540493,0452266041,0007146841,0722540477]",,,"[0007132859,0452266033]",,"{Books}",534,2028.79,3.8
0007113587,"Shadows of a Princess: Diana, Princess of Wales 1987-1996 - An Intimate Account by Her Private Secretary","\"Never has so senior a servant of the Royal Family decided to reveal his secrets and rarely has one witnessed such turbulent times.\" The Times  \"Mr. Jephson was a witness to significant events in recent royal history, he is in a position to reveal the truth.\" Daily Express  \"There was nothing in her life Jephson didn't know about.\" The Sunday Times",177.08,"http://ecx.images-amazon.com/images/I/41C42H287TL.jpg",,"[0399151729,1575441136,0061015458]",,,,"{Books}",660,2491.48,3.77
0007112637,"Hitler's Terror Weapons: The Price of Vengence","This fascinating investigation into Hitler's arms policies investigates the factors which influenced his ideas, and their impact on the world and the outcome of WWII.--This text refers to an out of print or unavailable edition of this title.",8.89,"http://ecx.images-amazon.com/images/I/517CBSE7KSL.jpg",,,,,,"{Books}",495,1659.46,3.35
0007110642,"Gentle Giant","Kindergarten-Grade 4-In true fairy-tale fashion replete with drama, romance, and redemption, a master storyteller conveys a timely (and timeless), compelling message about the frightening fragility of our environment, the awesome and restorative powers of nature, and the often-unconsidered consequences of an all-too-pervasive, superficial, \"gotta-have-it-now\" mentality. Lonely, unloved, and misunderstood, the gentle Beastman of Ballyloch lives alone on an island in his beloved silver lake, in harmony with the birds and animals, but reviled by the human inhabitants of the town, where he toils each day thatching houses, barns, and hayricks. As is so often the case in tales of this type, what lies beneath the sad young man's off-putting exterior is a person who is fine and untouched by anger or resentment. A brave and selfless act of kindness is the catalyst for a friendship, and this, coupled with his imposed intimacy with simple, natural elements, supplies the quiet Beastman with the information and intuition necessary to remedy an ecological upset that threatens the survival of all of Ballyloch. Foreman's pebbled watercolor-and-pencil pictures are jewel toned and as gentle and touching as the story itself, and their composition hints at the possibilities of reaching beyond boundaries-physical or figurative. This is an unassuming story with a powerful punch and a resonant reminder: \"There's truth in every fairy tale.\"-Kathy Krasniewicz, Perrot Library, Old Greenwich, CTCopyright &copy; Reed Business Information, a division of Reed Elsevier Inc. All rights reserved.",17.1,"http://ecx.images-amazon.com/images/I/512C7MHY5HL.jpg",,,,,,"{Books}",725,2338.7,3.23
0007113080,"The Bone Doll's Twin (Tamir Triad)","Young Tobin had the misfortune of being born female in perilous times, in which high-born females of all ages are being murdered by order of the king, to ensure his son's succession to the throne. Years earlier, King Elrius usurped his sister's rightful claim to the throne--an act that abrogated the divine protections set over his people, bringing plague and war to the land. There are those who would see the divine prophecies honored, however, and a warrior queen restored to the throne. So Tobin is disguised by means of dark magic that conceals her true gender with that of her twin brother, who was killed at birth, but not fast enough. He drew a single breath, which was enough to keep his soul earthbound and horribly angry. Tobin will indeed be queen, but only if she can be protected until adulthood from her insane mother, her demonic brother, and every evil wizard in the land. This terrific tale is dark and exciting, and the magic in it is truly wonderful.Paula LuedtkeCopyright &#169; American Library Association. All rights reserved--This text refers to theMass Market Paperbackedition.",5.99,"http://ecx.images-amazon.com/images/I/51K57YDJESL.jpg",,"[055358345X,0553583425,055359009X,0553575422,0345522311,0345522303,0553575430,1453624910,0765342987,044100945X,0886777402,0553577255,0553108042,0553590081,0441004326,0765343436,0345421450,0886775272,055358894X,B001O9CF1I,0765351870,0451529014,0886773849,0345459857,B001KOTU88,0765319233,0446607460,0345522478,0393324893,159102594X,1937007685,1595542191,0345459407,0316187747,0451457765,0765341301,1590201183,0553585495,055357339X,0316043923,0345518705,1591026415,0756404665,0553588958,0316080683,0385338066,1416971742,0879516283,0765348780,0316201286,0778317080,0756405718,0553586165,0553575635,0425256235,0778324338,1591026903,0007491263,0316193569,0886778581]",,"[055358345X,0553583425,055359009X,0553590081]",,"{Books}",964,3527.85,3.66
0007113323,"Bird Guide: The Most Complete Field Guide to the Birds of Britain and Europe","* 'The best just got better' Birdwatch * 'The richest, most comprehensive of the current guides.' The Times * 'This book will surely become our standard guide for many years to come.' BBC Wildlife * '...buy this book, read it in the bath, keep it in the car boot and use it.' Bird Watching--This text refers to an out of print or unavailable edition of this title.",22.47,"http://ecx.images-amazon.com/images/I/51W8yHf4R9L.jpg","[0691143927,030795790X,1426208286,0691148449,0713683147,0395669227,0691154821,0547248326,1583555501,067973337X,067945120X]",,,"[0691143927,1583555501,0300074557,1426208286]",,"{Books}",458,2246.57,4.91
0007114494,"Critical Times: The History of the Times Literary Supplement","Entering its centennial year, the Times Literary Supplement, that British bastion of highbrow book culture, has a circulation of just 35,000. So it should not surprise anyone if a 600-page, painstakingly thorough history of the supplement generates sales somewhat more meager than that. This is something of a shame, for despite its wrist-cracking bulk and geological pace, this volume is stylishly written, affectionate and more entertaining than it has any right to be. May, a TLS contributor and longtime Times man, closely chronicles the supplement's tenuous start (it was originally issued to cover book reviews squeezed out of the regular Times by parliamentary reports) and frequent financial crises the TLS would inevitably be rescued in the nick of time by one high-minded millionaire or another. May faithfully traces the rise of such famous contributors as Virginia Woolf and T.S. Eliot, freed by anonymity (there were no bylines in those days) to write searingly vivid critiques. (Of one unlucky title Woolf wrote, \"You draw from it that sense of instruction in unimportant matters which you get by looking from the train window at a flat stretch of countryside.\") May is equally good following the uncertain early fate of works destined for immortality, like The Waste Land and Ulysses. The correspondence of hawk-eyed TLS subscribers, pouncing on errors in translations of Catullus, will delight those with a taste for the absurd. It is hard to imagine any but the most stout-hearted TLS reader undertaking this long journey from cover to cover, but American literary scholars will likely treasure this heroic record of a periodical that took the life of the mind more seriously than most. Illus.Copyright 2002 Cahners Business Information, Inc.",85.31,"http://ecx.images-amazon.com/images/I/513Hw%2B9JmhL.jpg",,,,,,"{Books}",181,740.32,4.09
0007114478,"Mind the Gap","Simon James works principally as an editorial and portrait photographer in London, and his photographs have appeared in numerous exhibitions in this country and overseas. His portrait of Anne Widdecombe MP was used for the poster for the John Kobal Portrait Awards in 1999 and he currently has two images on the wall at the National Portrait Gallery.",27.5,"http://ecx.images-amazon.com/images/I/51ABJ6N2HNL.jpg",,,,,,"{Books}",240,771.78,3.22
000710958X,"Payne Stewart: The Authorised Biography","Tracey Stewart was born in Rockhampton, Australia and attended school in Queensland. She married Payne Stewart in 1981and lives in Orlando, Florida with their two children, Chelsea(14) and Aaron(10).  Ken Abraham is the author of over forty books. He collaborated with professional golfer Paul Azinger on ZINGER! and lives in Franklin, Tennessee.",10.8,"http://ecx.images-amazon.com/images/I/41ZPK0ZK39L.jpg",,"[0805424792,0007109970,0312330103,1581820828]",,"[0805424792]",,"{Books}",483,1769.04,3.66
0007115865,"The Songs of Distant Earth (Voyager Classics)","'Clarke's simple, musical style never falters in this novel, which is a sobering yet far from bleak commentary on humanity's longing for the stars. Highly recommended' Library Journal",7.19,"http://ecx.images-amazon.com/images/I/31NC4X83Z3L.jpg",,"[0345347951,0553287893,0451457994,1857987632,0312878605,055356871X,0553286587,1480535591,0345303067,0345423496,0743407210,0553298178,0345358791,0553569473,034545247X,0553074407,0553293354,0553288105,B0058M5ZHI,0345452518,0345491580,B008BLHQNY,0547572298,0812515285,0743459024,055338256X,090571282X,0345333926,0441788386,1624901646,0345404475,0345475836,0312536631,0553283685,1857987802,0312863551,038541627X,0553278398,0671741926,0765319195,1598530496,0151272255,0553293400,0553560735,0547572484,B00C25352Q,B001YY3RZ6,0441783589,B000026FJ6,0765319136,0345338588,1451678193,143913376X,1857230264,0553573357,0553572393,034543076X,0441569595,1876963468,0547572174]",,"[0345347951,0553287893,0451457994,1857987632]",,"{Books}",759,2564.6,3.38
0007117043,"Mallowan's Memoirs: Agatha and the Archaeologist","Sir Max Mallowan was Agatha Christie's second husband and an eminent archaeologist in his own right. The marriage between Sir Max Mallowan and Dame Agatha Christie was one of unusual distinction - a union between the most celebrated exponent of the detective novel and an archaeologist of world renown whose discoveries in Mesopotamia rank with the most important of our time. He died in 1978, the year after this book was first published.",11.38,"http://ecx.images-amazon.com/images/I/41SYT87H0VL.jpg",,"[0062093703,0062191225,1597776203,071411149X,0714111481]",,"[0062093703,0062191225,0711230293]",,"{Books}",374,1480.79,3.96
0007107900,"The Street Bible","First off, nothing. No light, no time, no substance, no matter. Second off, God starts it all off and WHAP! Stuff everywhere! Genesis 1:1It&#x92;s creative. It&#x92;s colourful. It&#x92;s the Bible as you&#x92;ve never read it. In this engaging new paraphrase, author and actor Rob Lacey renders the Bible in the language of the modern urban reader. Using MTV-style dialogue, Lacey lends fresh perspective to familiar stories and sayings. For new and seasoned readers alike, the street bible takes the message of the Scriptures into the 21st century to create the impact it had in the 1st century.",634.59,"http://ecx.images-amazon.com/images/I/51RueVODauL.jpg","[0310922682,1569770050,156977000X,0310922674,0310922739]",,,"[0310922682,1569770050,156977000X,0310258170]",,"{Books}",854,3323.04,3.89
0007103999,"Witch: A Magikal Journey- A Hip Guide to Modern Witchcraft","Describing itself as \"A Hip Guide to Modern Witchcraft,\" this uninhibited offering from Australian witch, rock diva, model and media personality Horne is pure pop entertainment, reading more like a feature in a fashion magazine than an account of the present-day practice of Wicca. Steeped in girlfriend-to-girlfriend attitude and style, Horne's funky and relentlessly positive prose (\"[Eve] was, in fact, a benevolent and switched-on sister....\") is liable to infuriate practiced occultists while proving irresistible to young people fascinated by or even just curious about witchcraft. Part memoir and part manual, the book offers snapshots of just about every part of a modern witch's practice, from casting spells and observing Wiccan sabbaths to setting up an altar and practicing \"skyclad\" (or nude)Anot to mention how to make magic with, for and during sex. Although this guidebook can safely be characterized as a lighthearted romp through the practice of witchcraft, it does contain some useful and well-organized reference material, such as a glossary of \"magickal\" herbs, a calendar of the witch's year and a full complement of easy-to-follow spells for love, money and so forth. Occasionally, ethical qualms silence Horne's ready tongue, leading to curiously unusable directives (as in \"Bitchcraft,\" the chapter on hexing, where she describes in graphic detail the preparation and abuse of an enemy's effigy, but primly refuses to tell you what to say while you're doing it). Experienced Wiccans and occultists will want to turn to more authoritative sources, but as it stands, this is an appealing introduction for the dabbler, the dreamer and other wide-eyed seekers of modern-day magic. (Jan.) Forecast: From the sexy photo of Horne on its jacket to its overall pop approach and its unusually low price (especially for a hardcover containing color photos), this title promises to be the witchcraft book of 2001. Thorsons is backing it with a three-city author tour and a 60,000 print run. Expect the book to cast a spell on readers, resulting in charmed sales.Copyright 2000 Reed Business Information, Inc.",13.3,"http://ecx.images-amazon.com/images/I/514MPBTXP9L.jpg","[0385301898,0007141335,0007123469,0738715115,0316488399]",,,"[0767908457]",,"{Books}",862,3911.1,4.54
0007118473,"Peacocks Dancing","Praise for 'Of Marriageable Age': 'A big book, big themes, an exotic background and characters that will live with you forever!unputdownable.' Katie Fforde 'Beautifully and cleverly written. A wondrous, spellbinding story which grips you from the first to the last page!I can't recall when I last enjoyed a book so much.' Lesley Pearse 'It's a wonderful panoramic story and conveys such vivid pictures of the countries it portrays I was immediately transported and completely captivated. A terrific writer.' Barbara Erskine 'From the first page I was hooked with this enchanting book!unputdownable.' Audrey Howard 'A vast canvas of memorable characters across a kaleidoscope of cultures!her epic story feels like an authentic reflection of a world full of sadness, joy and surprise.' Observer",16.14,"http://ecx.images-amazon.com/images/I/11XRY46A2AL.jpg","[0007123868,1909490245]",,,"[1909490245]",,"{Books}",647,2082.15,3.22
0007118651,"Do You Need a Guru?: Understanding the Student--Teacher Relationship in an Era of False Prophets","Caplan is a trained cultural anthrolopologist and therapist. She is a student of the Western Baul (Hindu-based tradition) but is widely versed in other forms of spirituality. Her books have been published by a small press in the US to date; Hohm Press. Her latest book, Halfway Up the Mountain, has been extremely influential and fostered widespread debate. US sales figures are modest because Hohm Press is not a major publisher. Her work has only been distributed in the UK. She is based in California.",12.44,"http://ecx.images-amazon.com/images/I/51T0VD65CJL.jpg",,"[1604070730,1591797322,0934252912,1890772100]",,"[1604070730,1591797322]",,"{Books}",497,1661.91,3.34
000711883X,"The Vendetta Defence","'Lisa Scottoline has been added to my short list for must-read-authors... her humor cuts to the heart of the issue with laser-like accuracy' Janet Evanovich 'Quick, witty, flavorful, and absorbing' Richard North Patterson",357.72,"http://ecx.images-amazon.com/images/I/51CKBHXG7JL.jpg",,,,,,"{Books}",452,1407.1,3.11
0007122500,"Yoga: An Illustrated Guide","Howard Kent is the founder and director of the Yoga for Health Foundation and author of a number of highly successful, practical books on yoga. His career has encompassed journalism, movies, television and theatre. His television series Yoga For Health was broadcast in over 20 countries. Howard Kent continues to practice and teach yoga at the Yoga for Health residential centre near Bedford.",234.91,"http://ecx.images-amazon.com/images/I/51ADA2QD06L.jpg",,,,,,"{Books}",980,3805.51,3.88
0007121822,"Modern History (Collins Gems)","Written with advice from history teachers.",556.75,"http://ecx.images-amazon.com/images/I/51N5YS50MTL.jpg",,,,,,"{Books}",875,3214.6,3.67
0007121172,"Living Foods for Radiant Health: The Authentic Guide to Using Fresh and Raw Foods","Originally trained with Dr Anne Wigmore (author of the pioneering Wheatgrass Book) at her Boston centre in the US, and later was part of the staff at Wigmore's world-renowned Puerto Rico clinic.  Now back in the UK, Elaine Bruce has been practising and teaching the Living Foods Programme at her centre in Shropshire for many years.   Elaine is trained in naturopathy and homeopathy as well as her specific training in nutrition and living foods.",343.56,"http://ecx.images-amazon.com/images/I/514T25W6KDL.jpg",,,,,,"{Books}",749,2419.14,3.23
0007120214,"Natural Witchcraft: The Timeless Arts and Crafts of the Country Witch","Marion Green is the bestselling author of A Witch Alone and has been a practising witch for over 30 years.",13.79,"http://ecx.images-amazon.com/images/I/51PCKJBV4NL.jpg","[080652247X,1571746188,0738726184,B00GCILD64,1855381125,0738709220,0738702870,0738721581,0875421288,0738738026,0738702269,0738719854,0709073836,0709052448,0850305535,B004JZWS3Y,0754807444,1567180159,0764154044,0007145438]",,,"[1571746188,0738709220,1780993331,0738702870]",,"{Books}",714,2546.79,3.57
0007111541,"Baldur's Bones","for Grimstone's Ghost: 'Action-packed, this is a fast-moving and unputdownable thriller\" Independent on Sunday",208.28,"http://ecx.images-amazon.com/images/I/51Z6AYTR3ML.jpg",,,,,,"{Books}",402,1659.84,4.13
0007118449,"A Face to the World: On Self-Portraits","'Deserves a place of honour on every art lover's shelf!Tenderly, creatively written, jargon- and waffle-free, the book wears deep learning with an unaffected grace but touches!on truths beyond the protocols of art criticism.' Boyd Tonkin, Independent 'Intelligent, humorous, swinging freely between erudition and colloquialism. I immediately found myself at home in this book, feeling as though I'd been reading and thinking about this subject all my life.' Jonathan Coe 'Positively fizzes with ideas; just about every single paragraph contains a fresh observation' Nick Hornby, Observer, Books of the Year 'A literary as well as an artistic triumph' David Cox, Evening Standard, Books of the Year 'Laura Cumming combines great clarity of style with a wide range of taste. All aspiring critics of any art form should take a look at how much she can say in a short space.' Clive James 'A beautiful and intriguing book!though Cumming's book is stacked with visual masterpieces, it is her writing that most claims admiration. She notices every detail in a painting, the way a carpet folds, the varying textures in a dog's fur, and registers them with a poet's precision!she relies on keen observation, linguistic power and lots of knowledge. It adds up to the most enjoyable art book I have read for years' John Carey, Sunday Times",21.99,"http://ecx.images-amazon.com/images/I/517U7W9txJL.jpg",,"[050023910X,0714843849,0810941880,1873913346,0192842587,1907804420,098015572X]",,"[050023910X,0714843849]",,"{Books}",870,3380.32,3.89
0007117094,"Jaap Stam: Head to Head","'Written off in his hometown before his career had even begun, Jaap Stam is now having the last laugh as the world's best defender' FourFourTwo--This text refers to an out of print or unavailable edition of this title.",635.79,"http://ecx.images-amazon.com/images/I/41N36M5EB4L.jpg",,,,,,"{Books}",719,2676.21,3.72
0007118937,"The Girl in Times Square","Praise for Tully 'Pick up this book and prepare to have your emotions wrung so completely you'll be sobbing your heart out one minute and laughing through your tears the next... Read it and weep - literally' Company Praise for Tatiana and Alexander 'This has everything a romance glutton could wish for: a bold, talented and dashing hero, a heart-stopping love affair that nourishes its two protagonists even when they are separated and lost, a long and bitter military campaign, plus personal excavations into the past. It also has - thank goodness - a welcome sense of humour and discernible characters rather than ciphers' Victoria Moore, Daily Mail Praise for The Bronze Horseman 'Pulling off the passionate love story embedded in a truly epic narrative is a difficult thing to do. Margaret Mitchell's Gone With the Wind remains the blueprint for the genre... it's quickly apparent that the Russian-born author Paullina Simons has the measure of this kind of epic romantic saga. The power of her descriptive writing, the vividness of the historical detail and, most of all, the strength of her central characters mark out her novel as a considerable achievement.' Barry Foreshaw, amazon",14.72,"http://ecx.images-amazon.com/images/I/51475YEBJBL.jpg","[0006550576,0006490018,0061988227,0061987468,0007241550,0062103237,006185414X,0062098136,0007241585,0006551114,1582882657,0312954212,0312110839,0425227642,042521558X,0425234231,0312180918,0312147155,158288191X,1451655789,1476703574,0312378025,1582882320,0425241009,0758278454,0758278438,0425221644,0312962258,0312967004,1416586296]",,,"[0061988227,0061987468,0006490018,0062103237]",,"{Books}",676,2113.62,3.13
0007119860,"The Colour of Heaven","Praise for THE DISCOVERY OF CHOCOLATE:  'As intoxicating and addictive as the substance it describes. The novel is a triumph of inspired imagination' Financial Times  'A work of engaging simplicity which reads well, has plenty of light and shade and never patronises the reader. The potent appeal of chocolate...is vividly captured. Mouth-watering descriptions of food litter the text' Sunday Telegraph  'A sensual delight...elegantly written and unashamed fun' Joanne Harris, The Times  'His treasure of a book, fantastic and delicious and dreamily erotic by turns, will transmute your yearning for the bitter water into a craving from which you will, quite happily, never recover' Simon Winchester",3.79,"http://ecx.images-amazon.com/images/I/5138Y7SYREL.jpg",,,,"[B000C4SOIO,1608198561,1608199517]",,"{Books}",755,2723.68,3.61
